1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4279
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6733
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5323
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.84
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4844
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0959
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3.5814
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.7247
0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6667
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.8333
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.2922
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.8182
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5359
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.7701
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.8358
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.9491
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.5354
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1667
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6429
0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2.566
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3.5
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3.3882
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.3471
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9375
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6216
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.8592
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5926
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5962
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3125
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7761
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.6667
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9844
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.4959
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8512
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9111
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.7692
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3.6517
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.1
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.1048
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.8333
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.7714
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9939
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0217
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4.0274
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8306
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0205
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.1322
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9785
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.6333
1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2.5116
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8776
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.8333
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1667
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.5652
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4167
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2857
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.1176
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6714
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.7273
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.2083
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.037
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.6818
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.5698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2.9394
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,2.2
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5455
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0215
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1522
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.4872
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.3876
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0455
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.9091
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.359
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9231
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7727
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.7
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0244
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.2121
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0299
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3.9118
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,4.1361
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8811
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0783
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7647
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.1023
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.4268
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9052
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.5435
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1667
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6154
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.8958
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5556
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.7929
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.628
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6484
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0455
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9231
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.425
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6765
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0189
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5789
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0417
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4752
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0288
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5696
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0784
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2308
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.2759
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1552
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0233
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4444
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.931
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.4868
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.4603
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0222
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4815
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.5
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.1538
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.65
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5185
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.854
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.9359
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9831
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8387
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3232
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.875
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6639
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4608
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3125
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1818
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8125
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.4524
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,3.386
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0612
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.9412
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2.9375
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.7692
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.2222
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5484
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7297
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6429
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2308
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5745
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7209
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.6522
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4286
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0833
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2222
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.46
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7778
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.4286
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1481
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.717
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.375
1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3.7273
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6667
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.25
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5385
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3438
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.475
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1475
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2353
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.338
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3182
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5455
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.4082
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7857
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4688
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.24
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.3333
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6765
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1786
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.1111
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.8261
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2857
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1618
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.75
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1935
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.1429
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.225
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1739
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4583
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6585
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.1667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7407
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4286
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.961
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.25
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.7727
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.7209
0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.625
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.7895
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0556
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4
